Gene1	Gene2	Score
G19	G43	0.154894025767174
G21	G24	0.154763138476531
G8	G41	0.154757249171302
G17	G25	-0.154720784687825
G36	G44	0.154673490867907
G10	G15	-0.154379124877248
G24	G35	-0.154289082169376
G39	G15	-0.154235919011025
G47	G48	0.154152234225115
G31	G24	0.153793278015084
G41	G19	-0.153774752682754
G12	G6	-0.153693078576193
G17	G31	-0.153599355442891
G40	G22	0.153596141242452
G29	G6	-0.153586921808453
G25	G19	-0.153512084139252
G43	G49	-0.153481259893875
G44	G2	0.153339859073701
G30	G36	0.153338874215968
G50	G46	-0.153309575011388
G31	G2	0.153257327954561
G40	G16	-0.153021893657931
G22	G13	0.152928026118196
G22	G40	0.152850986502551
G37	G22	-0.152799611968908
G25	G35	0.152712456513988
G14	G22	0.152684877227526
G30	G3	0.15268307880678
G4	G48	0.152652276403748
G17	G49	-0.152624217171965
G43	G31	0.152609395378444
G5	G34	-0.152586298110307
G42	G48	0.152385091477076
G14	G42	0.152336536240426
G33	G29	0.15220297093697
G44	G32	0.152182574393657
G7	G40	0.152162380616343
G14	G46	0.152099313308481
G25	G1	-0.152083713256805
G1	G25	-0.152083713256805
G36	G34	0.152034216015878
G21	G32	-0.151870273983759
G21	G19	-0.151778003804302
G30	G34	0.151702181666848
G29	G11	0.15167275569477
G48	G43	-0.151384016575285
G17	G21	0.15137658380986
G1	G2	0.151361768309169
G41	G22	-0.151294165764927
G41	G39	0.151291154458886
G48	G31	0.151257965681224
G32	G29	0.151240108373855
G21	G45	-0.151028942865363
G46	G27	0.15101909161287
G24	G8	0.150921364001676
G50	G22	0.150800030565341
G1	G26	0.15075980462902
G4	G1	0.150677563010599
G36	G41	0.150677119801726
G1	G40	0.150535212114715
G1	G22	0.150524682826839
G5	G43	-0.150510617890215
G5	G40	-0.150507275475873
G41	G10	0.15045219943928
G7	G41	-0.150381481539149
G40	G25	-0.150237222056132
G40	G17	0.150173219663332
G29	G33	-0.150157290908409
G13	G22	0.1501185754395
G16	G31	0.150069213305147
G11	G45	0.14970819926738
G18	G46	0.149610443521649
G38	G48	0.149584053257148
G5	G8	-0.149414660767922
G4	G29	0.14938583987733
G48	G28	-0.149300821625171
G48	G10	0.149281104354763
G14	G32	-0.149258458529445
G48	G42	-0.149238374267825
G20	G16	0.149182715487324
G49	G1	-0.149182665512649
G28	G13	-0.149026233143333
G42	G14	-0.148944774105
G1	G20	0.14894088535396
G35	G19	-0.148808972500386
G41	G49	-0.148724038359188
G10	G22	0.148699299783553
G18	G9	-0.14868040374129
G17	G5	-0.148639102118568
G24	G47	-0.14853907264527
G17	G39	0.148498713577094
G6	G18	0.148487848170472
G2	G38	0.148436738505798
G3	G36	0.148416482060511
G45	G21	0.148368772733074
G45	G12	0.148331354746642
G47	G22	0.148303686694128
G23	G35	-0.148284929657208
G35	G41	-0.148264149451182
G28	G3	0.148159899548379
G46	G18	0.14812554833589
G41	G38	-0.148070227039725
G8	G1	0.147980873234947
G1	G8	0.147980873234947
G19	G20	0.147850665002888
G45	G28	0.147706964613952
G24	G3	0.147666392203873
G22	G31	0.147604730424563
G45	G7	-0.147515599314256
G9	G40	0.147499988339052
G7	G20	-0.147351976288582
G46	G30	-0.147325390501396
G1	G21	0.147235446714638
G17	G6	0.147075607681555
G28	G33	-0.147075499929189
G40	G6	0.146978462056377
G46	G26	0.14696132488321
G26	G46	0.14696132488321
G23	G16	0.146910910844667
G39	G12	-0.146684622597434
G34	G46	0.146649615833875
G34	G41	0.146610902638681
G23	G32	0.146542700901016
G29	G12	0.146514434784211
G2	G32	0.14648024524319
G48	G8	0.146404982454902
G24	G21	0.14637990575193
G37	G6	-0.146307990321648
G46	G10	0.146262531350793
G49	G33	-0.146235012381567
G40	G28	0.146074819097037
G19	G12	-0.14602529515402
G12	G19	-0.14602529515402
G22	G18	-0.146021889752513
G3	G22	0.145976076760086
G19	G6	-0.145962488921966
G36	G4	0.145890810649755
G19	G47	-0.145859497301563
G6	G48	0.145852748779284
G28	G45	0.145772221211363
G28	G42	-0.14574483245145
G46	G6	0.145652876608897
G37	G38	-0.145609302942926
G29	G7	-0.145552488269314
G29	G2	0.14552104509736
G22	G9	-0.145503923336774
G50	G45	-0.145275272476534
G14	G5	0.145218946169446
G30	G5	0.145123148003015
G22	G43	0.145072587521474
G40	G19	0.145059824097873
G1	G13	0.144935144937496
G47	G15	-0.144716474554149
G34	G30	-0.14461972924897
G20	G23	0.144606318935318
G24	G17	0.14443364115389
G48	G5	-0.144429673367894
G2	G44	0.144394277967705
G43	G18	0.144321802749876
G41	G20	0.143966175170902
G20	G41	0.143966175170902
G15	G2	-0.143965245829061
G29	G17	0.143920727895163
G8	G22	0.143906220524077
G30	G44	0.143822492601729
G49	G26	-0.143808858999266
G18	G45	-0.143804402177717
G41	G47	-0.143632094293885
G22	G39	0.143612377127286
G41	G14	-0.143562233291572
G42	G12	-0.143498986892397
G28	G31	0.143390560288809
G30	G22	0.143362770065995
G18	G22	-0.143268391406387
G1	G4	0.143217758980497
G34	G22	0.143186391102798
G2	G29	0.143122764493817
G16	G15	-0.142998196149808
G17	G32	0.142997994692203
G16	G38	-0.142976248504651
G45	G47	0.142893801558276
G22	G14	0.142820677416345
G17	G26	-0.142716041523124
G48	G33	0.142704390419296
G27	G46	0.142655682965829
G30	G12	-0.142624321773659
G22	G12	-0.142568420152839
G33	G28	-0.142437385502042
G29	G5	-0.142367620485644
G32	G46	-0.142367132727856
G10	G19	-0.142362026589916
G41	G33	-0.142294348412805
G17	G34	0.142294233284053
G7	G34	-0.142283236347363
G33	G19	-0.142259033076682
G22	G26	0.142216760153387
G26	G19	0.14209304293121
G4	G41	0.142085378038077
G24	G45	0.142073684424492
G6	G2	0.142010824247138
G27	G15	-0.141978745322506
G43	G48	-0.141975782784342
G41	G37	0.141684404279416
G9	G45	0.141656688630326
G14	G8	0.141551799458604
G31	G43	0.141419768210306
G36	G5	-0.141397265853279
G39	G31	0.141250368582188
G7	G38	0.141241423233171
G19	G37	0.141152991360342
G17	G35	0.141146663975792
G19	G26	0.141098858725689
G13	G41	0.14109637936871
G2	G18	-0.140866046690699
G2	G26	0.140860776138618
G2	G46	0.140701453464192
G2	G19	-0.140526509070286
G48	G19	-0.140504825444206
G47	G46	-0.140385593133333
G28	G6	-0.140333899039878
G40	G48	-0.140192874986799
G46	G21	0.140189797208414
G22	G19	-0.140177416471945
G1	G43	0.140165381326938
G16	G14	0.140142755344385
G31	G15	-0.14013224335407
G47	G29	-0.140005287543861
G23	G25	0.1398794665002
G39	G48	-0.139851363307985
G24	G15	-0.139713666553607
G15	G22	-0.139588861576427
G13	G16	0.139544665020844
G46	G50	-0.139464842717085
G13	G29	0.139391190647311
G34	G1	0.139192115628229
G1	G24	0.139154150975733
G2	G50	0.1391463830744
G7	G48	-0.139056405952095
G11	G14	0.138987718632383
G33	G41	0.138981503350655
G24	G40	-0.138961540279228
G45	G8	-0.138724316711714
G7	G16	0.138689389439328
G24	G41	-0.138628949680428
G46	G14	-0.138625755556941
G29	G30	-0.138602920956283
G28	G30	-0.138416057029527
G29	G49	-0.138404686656463
G28	G18	0.138353696227593
G48	G45	-0.13835356656737
G30	G23	0.138350073151128
G31	G23	0.138120772695507
G19	G30	-0.138088557012883
G15	G30	0.138049720040356
G6	G36	0.138015963646268
G17	G13	-0.137964067244064
G6	G12	-0.137859826030895
G29	G8	0.137652441178039
G34	G4	0.137558976523351
G9	G22	0.137514472408985
G12	G48	0.137325095611979
G29	G32	0.137055925522276
G3	G46	0.137050546167694
G25	G42	0.137013690697108
G48	G32	0.136901691627083
G9	G34	0.136751209114927
G38	G2	0.136597537400805
G34	G8	0.136584590330831
G11	G36	0.136435640398546
G12	G46	-0.136414746853613
G30	G37	0.136371250624242
G46	G45	0.136370758167757
G22	G42	0.136282164337721
G34	G18	0.136169861458661
G1	G7	-0.136160169527497
G43	G14	-0.136025200552285
G25	G31	0.136017476859471
G24	G1	-0.135941518899
G43	G29	0.135926018200322
G15	G46	-0.135786905281772
G14	G2	0.13578464265829
G41	G1	0.135590540549352
G30	G38	-0.135521372737287
G19	G48	0.135453460471965
G46	G43	0.135323268825514
G5	G1	-0.135242421043184
G32	G33	0.135233418935651
G36	G6	0.135185671631947
G48	G40	-0.135160203599994
G49	G31	-0.135142166104893
G21	G2	0.135128096146816
G22	G10	-0.135023717522353
G41	G24	-0.134958566069814
G28	G29	-0.134852560905798
G22	G8	-0.134748759694938
G5	G41	0.134387948167205
G9	G46	-0.134086427350367
G45	G14	0.133600625541545
G24	G9	0.133073642899697
G17	G45	0.133070822460996
G14	G36	-0.132992720405732
G22	G38	0.132990597775366
G6	G1	0.132956276471074
G2	G8	-0.132797920776673
G45	G48	0.132741183340428
G23	G46	0.132643113811375
G2	G3	0.132544504641468
G9	G1	0.132538842091125
G30	G9	0.132487824295555
G2	G49	-0.132430222975208
G2	G43	0.132386834749092
G16	G41	0.13233390472597
G34	G2	0.132270776030977
G49	G2	-0.132246341628437
G46	G33	-0.132098213656601
G30	G11	-0.132016895214862
G45	G22	0.131994738743127
G5	G38	0.131919462003152
G46	G37	-0.131851458843968
G25	G3	0.131744611250594
G30	G33	0.131724816988069
G25	G14	0.131354576494204
G46	G11	-0.131258166348831
G7	G29	0.131165942543742
G47	G6	-0.131058287934978
G41	G7	-0.131034242712115
G7	G1	-0.13097070870306
G11	G34	-0.130966472364456
G22	G45	0.13094097625245
G44	G41	0.130919418586268
G45	G24	-0.130907306934517
G46	G20	0.130901766242683
G2	G12	0.130898180143716
G31	G41	0.130833627367333
G22	G25	-0.130628412769001
G24	G31	-0.130625438034509
G15	G1	0.130525849128917
G50	G19	0.130486269303995
G25	G22	0.130386639770557
G2	G30	-0.129945856538869
G45	G35	0.129837016696046
G23	G28	-0.129818533349682
G40	G45	0.129800466067991
G43	G2	0.129722754428373
G14	G47	-0.129426027639659
G21	G46	0.129411870533807
G22	G33	0.129332322590673
G2	G27	0.129246232280382
G1	G50	0.129073147251187
G46	G3	0.129052336136323
G27	G17	0.128713010177658
G23	G2	0.128482372569187
G24	G2	0.12840919591318
G19	G10	0.128404749331604
G1	G34	0.128384425735957
G19	G35	0.128352638119231
G45	G36	0.128292259513882
G35	G46	-0.128190650864298
G29	G15	-0.128163814128687
G10	G48	0.128066371808816
G44	G48	-0.127994077740184
G2	G33	-0.127935006960746
G42	G1	0.127813056193677
G41	G17	-0.127731409836286
G2	G39	0.127660274341894
G15	G14	0.127637687996241
G38	G14	0.127601474909749
G41	G26	0.127569694274857
G6	G41	0.127523357641236
G24	G30	-0.127517242741615
G6	G38	0.127398822586012
G37	G48	-0.127384172946549
G28	G22	-0.127106406901692
G24	G11	0.127025851644901
G36	G19	0.12667575180836
G9	G8	0.126560768654052
G34	G23	0.126442604324793
G37	G41	-0.126434374726155
G21	G48	0.126307014381422
G4	G8	0.126268388130435
G1	G45	0.126264200198126
G18	G41	0.126224328178634
G43	G1	0.125969764525845
G23	G11	0.125926560445274
G40	G4	0.125550865482826
G31	G30	-0.12546443893532
G2	G23	-0.125034545939682
G21	G36	0.12495220800242
G35	G45	-0.124890181222817
G8	G2	0.124739859472791
G1	G17	0.124737256131195
G41	G6	0.124696847263842
G17	G11	0.124666786824156
G34	G28	-0.124496067660666
G27	G28	0.124480522043748
G19	G11	0.12434851939272
G38	G49	-0.124178060700451
G3	G28	0.12412181324618
G22	G7	-0.124093398772586
G5	G48	0.123919922238231
G3	G48	0.123744822017037
G50	G41	0.12354550007887
G30	G7	0.123159822950248
G43	G23	0.123147853812794
G19	G41	-0.123060131661888
G43	G28	0.123035706036723
G49	G44	-0.123016059474846
G48	G13	0.122891157652096
G1	G14	-0.122872677546459
G1	G16	0.122686304401932
G29	G48	-0.122625291988775
G29	G19	-0.122541814316876
G48	G17	-0.122454876981882
G28	G26	0.122073797035146
G17	G42	-0.12204869541832
G41	G8	0.122012324516596
G17	G41	-0.121992507437709
G45	G27	-0.121988126668784
G40	G46	0.121831182682376
G19	G33	0.121650925808475
G49	G46	-0.121612809876936
G41	G15	-0.121199880007685
G29	G21	0.120538141208497
G29	G36	0.120403824057656
G30	G27	-0.119890617571831
G26	G48	-0.119889227537229
G41	G48	0.119554895667674
G50	G14	0.119353515247403
G18	G2	-0.119127406151931
G30	G20	0.11904385745147
G48	G11	-0.119017837286617
G22	G1	0.118386945141867
G22	G17	0.118274641380034
G15	G23	0.118156106324977
G48	G50	0.117910016796194
G48	G2	0.117813262575529
G45	G16	0.117359886806054
G29	G40	0.11713695620621
G30	G31	0.117087780895944
G12	G45	-0.117065593870497
G41	G50	0.116872055286267
G41	G27	0.11686195696946
G21	G41	0.116805485265014
G42	G22	0.116597939455427
G36	G24	-0.116382989244002
G38	G46	0.116242173034966
G41	G4	0.11621241392851
G19	G40	0.116191978553227
G48	G1	-0.115814101197603
G40	G29	0.11572375621951
G29	G22	0.115711455236828
G25	G18	-0.115705219207389
G2	G16	-0.115588981135306
G4	G19	-0.115277507827038
G49	G29	0.115010226952275
G2	G13	-0.114721379758496
G36	G46	0.114308751222894
G29	G16	-0.114303386955046
G46	G24	0.114181603923325
G22	G50	0.114157058990867
G36	G25	0.114010279498551
G30	G48	0.113922419446855
G24	G29	-0.113821624928509
G2	G48	-0.113649501238421
G20	G30	-0.11355812454768
G2	G28	-0.113244882492038
G43	G22	0.112760897007672
G3	G9	0.11264888945644
G6	G14	0.112310915943124
G30	G25	0.112269641749085
G8	G46	0.112109177337533
G1	G15	0.11205173135473
G32	G2	-0.111605588679437
G41	G5	-0.11159303550558
G20	G29	0.110514668669388
G1	G12	-0.110155057583483
G48	G46	-0.109915606953828
G41	G34	-0.109742795743648
G30	G21	-0.109081437459223
G47	G41	-0.108530403866875
G46	G9	-0.108518181273594
G40	G30	-0.107559157792677
G45	G23	-0.107365534888204
G32	G41	0.107046652810385
G7	G8	0.106513200788526
G45	G41	-0.106399816717865
G29	G41	0.105471268033347
G32	G1	0.104879543446973
G8	G36	-0.104646365263889
G25	G41	0.103593496348163
G45	G46	-0.103430247776826
G6	G19	-0.102369189977134
G46	G4	0.101303339393232
G7	G46	-0.100336136499427
G46	G44	-0.100143686939642
G1	G32	-0.098037219478733
G36	G15	0.0963317360241121
G48	G30	-0.095517118942262
G19	G36	-0.0945943939774127
G26	G41	-0.0941362448853192
G43	G19	-0.0914561369851577
G36	G43	-0.0895845738134567
G36	G2	0.0883877381856867
G28	G34	-0.0875366211875591
G5	G29	-0.0871105303129586
G22	G4	0.0859813661028809
G40	G9	0.0850407686378492
